source_id,source_name,author,title,description,url,urlToImage,publishedAt,content
the-new-york-times,The New York Times,MARC TRACY,Notre Dame Is Good and Lucky and … Notre Dame,"The Irish are no longer unique. But when the schedule falls just right, they can be Notre Dame all over again. Two wins from the playoff.",https://www.nytimes.com/2018/11/16/sports/college-football-notre-dame.html,https://static01.nyt.com/images/2018/11/17/sports/17notredame-web1/17notredame-web1-facebookJumbo.jpg,2018-11-17T00:25:50Z,"Notre Dame also tries to peddle academic excellence. It sacrifices some players bound for the Alabamas and Ohio States whom it most likely was not getting anyway but gains a distinguishing selling point. Certain high school players are looking at Notre Dame, … [+1497 chars]"
the-new-york-times,The New York Times,JOLIE KERR,"How to Talk to People, According to Terry Gross",Terry Gross says that “Tell me about yourself” is the only ice-breaker you’ll ever need.,https://www.nytimes.com/2018/11/17/style/self-care/terry-gross-conversation-advice.html,https://static01.nyt.com/images/2018/11/18/fashion/18TERRY1/18TERRY1-facebookJumbo.jpg,2018-11-17T11:00:00Z,"A good conversationalist is somebody who is fun to talk to, she said. Ms. Gross, its worth noting, is very funny. If you cant be funny, being mentally organized, reasonably concise and energetic will go a long way in impressing people. Most of us will never f… [+1705 chars]"
the-new-york-times,The New York Times,LIAM STACK and GLENN THRUSH,Andrew Gillum Concedes to Ron DeSantis in Florida Governor’s Race,"The mayor of Tallahassee, Andrew Gillum, publicly congratulated his Ron DeSantis in winning the governor’s race after a closely fought campaign and two recounts.",https://www.nytimes.com/2018/11/17/us/politics/desantis-wins-florida.html,https://static01.nyt.com/images/2018/11/18/autossell/18gilliumsub/18gilliumsub-facebookJumbo.jpg,2018-11-17T22:49:58Z,"TALLAHASSEE, Fla. Andrew Gillum, the Democratic nominee and mayor of Tallahassee, has conceded the Florida governors race to Ron DeSantis, a former Republican congressman closely allied to President Trump, saying he was satisfied with a recount that had showe… [+1216 chars]"
the-new-york-times,The New York Times,FRANCES ROBLES,"Nearly 3,000 Votes Disappeared From Florida’s Recount. That’s Not Supposed to Happen","A manual recount at the Palm Beach County election supervisor’s office on Friday. Machine error, power failures and vote discrepancies have called the state’s election process into question.",https://www.nytimes.com/2018/11/16/us/voting-machines-florida.html,https://static01.nyt.com/images/2018/11/17/us/17FLORIDA-COUNTS/17FLORIDA-COUNTS-facebookJumbo.jpg,2018-11-17T04:14:48Z,"Some local officials in Florida recognized problems as they undertook the machine recount over the past several days. When the machine recount in Hillsborough County came up 846 votes short of the number originally counted, Craig Latimer, the supervisor of el… [+1505 chars]"
the-new-york-times,The New York Times,KATHERINE MANGU-WARD,Trump and Acosta: When Showboats Collide,"Members of the news media, microphones at the ready, after President Trump arrived on Air Force One at Lunken Airport in Cincinnati in October.",https://www.nytimes.com/2018/11/17/opinion/sunday/trump-acosta-cnn-lawsuit.html,https://static01.nyt.com/images/2018/11/18/opinion/18manguward/18manguward-facebookJumbo.jpg,2018-11-17T15:58:39Z,"But this isnt an epic drama. Its a reality show. And like reality shows, it doesnt have a hero. The continual presence of cameras has a way of eroding public affection for whatever they are trained on, while paradoxically increasing appetite for the subject m… [+2214 chars]"
the-new-york-times,The New York Times,SABRINA TAVERNISE,news analysis: These Americans Are Done With Politics,"Bruce Bell at home in Whitmore Lake, Mich., with Khloe, 4, one of his four children.",https://www.nytimes.com/2018/11/17/sunday-review/elections-partisanship-exhausted-majority.html,https://static01.nyt.com/images/2018/11/18/opinion/18tavernisePromo/18tavernisePromo-facebookJumbo.jpg,2018-11-17T19:30:45Z,"The study found that members of the Exhausted Majority are more likely than those on the far ends of the political spectrum to be women, less likely to have a college or graduate degree, less likely to be white and more likely to be young. It concluded that f… [+1836 chars]"
the-new-york-times,The New York Times,KENNETH P. VOGEL,"Midterms Aside, Big Donors See a Leftward Path to Beating Trump","Even though moderate Democrats helped propel the party in the midterm elections, influential donors suggested that their priority in 2020 would be to back progressive appeals in Sun Belt states.",https://www.nytimes.com/2018/11/17/us/politics/democratic-donors-2020.html,https://static01.nyt.com/images/2018/11/18/us/politics/18dc-donate1-print/17dc-donate1-facebookJumbo.jpg,2018-11-17T22:52:58Z,"It has helped to fund an array of new nonprofit groups dedicated to taking on Mr. Trump. Its ranks include some of the lefts most prolific donors, such as the billionaire investors George Soros and Tom Steyer. This past weeks meeting drew appearances from sev… [+2451 chars]"
the-new-york-times,The New York Times,MAGGIE HABERMAN,"‘We Were Told That He Did Not Play a Role’ in Khashoggi Killing, Trump Says of Saudi Crown Prince",President Trump said on Saturday that he had not yet been shown C.I.A. intelligence that concludes the Saudi crown prince ordered the killing of a dissident journalist.,https://www.nytimes.com/2018/11/17/us/politics/trump-khashoggi-saudi-arabia.html,https://static01.nyt.com/images/2018/11/18/us/18dc-trump/18dc-trump-facebookJumbo.jpg,2018-11-17T16:24:18Z,"Weeks ago, as the White House faced mounting pressure over its response to Mr. Khashoggis death, the president condemned the killing as a bad original concept that was carried out poorly. But on Saturday, he sounded more sanguine, saying he was taking a look … [+871 chars]"
the-new-york-times,The New York Times,JENNI RUSSELL,The Men Who Want to Push Britain Off a Cliff,"The pro-Brexit, Conservative lawmaker Jacob Rees-Mogg speaking to the media outside the Houses of Parliament on Thursday.",https://www.nytimes.com/2018/11/16/opinion/sunday/brexit-theresa-may-politics.html,https://static01.nyt.com/images/2018/11/18/opinion/18RUSSELL03/18RUSSELL03-facebookJumbo.jpg,2018-11-17T01:58:41Z,"These restrictions have sent the hard-line Brexiteers into a cold fury, but they were inevitable. You cant even join a tennis match if you insist on drawing your own courts and deciding your own scores. The Brexit fanatics blindly ignore that. They have learn… [+1750 chars]"
the-new-york-times,The New York Times,"JULIAN E. BARNES, ADAM GOLDMAN and CHARLIE SAVAGE",How the Trump Administration Stepped Up Pursuit of WikiLeaks’s Assange,"As American spies worked to collect intelligence on Julian Assange, Justice Department prosecutors took steps that resulted in secret charges.",https://www.nytimes.com/2018/11/16/us/politics/trump-administration-assange-wikileaks.html,https://static01.nyt.com/images/2018/11/17/us/politics/17dc-ticktock1/17dc-ticktock1-facebookJumbo.jpg,2018-11-17T01:57:24Z,"WikiLeaks encouraged Guccifer 2.0, the online persona of the Russian operatives, to provide it with the Democratic documents because it would have a much higher impact, according to court papers. Whether anyone connected with the Trump campaign worked with Mr… [+1822 chars]"
the-new-york-times,The New York Times,CHARLIE SAVAGE,"Charging Assange Raises Press Freedoms Fears, but Key Facts Are Murky","An explanation of legal dilemmas raised by the disclosure that the Justice Department has charged Julian Assange, the WikiLeaks founder, with a crime.",https://www.nytimes.com/2018/11/16/us/politics/julian-assange-indictment.html,https://static01.nyt.com/images/2018/11/17/us/politics/17dc-legal-print/17dc-legal-facebookJumbo.jpg,2018-11-17T01:12:58Z,"The last was WikiLeakss publication, in March 2017, of Vault 7 files detailing hacking tools used by the Central Intelligence Agency. The suspect in that leak, Joshua A. Schulte, a former C.I.A. software engineer, has been charged in the Southern District of … [+1756 chars]"
the-new-york-times,The New York Times,KALY SOTO,11 of Our Best Weekend Reads,Facebook’s crisis map. Viola Davis and Steve McQueen on authenticity in art. To brine or not to brine your turkey? Stan Lee is dead. And more.,https://www.nytimes.com/2018/11/17/arts/11-of-our-best-weekend-reads.html,https://static01.nyt.com/images/2018/11/15/reader-center/17facebook-weekend/merlin_136663134_c5600169-09d9-401a-be84-67af1a3a2d64-facebookJumbo.jpg,2018-11-17T10:00:03Z,"Welcome to the weekend. Its the one before Thanksgiving (well, in the U.S., anyway). Time to decide if youre going to make sweet potatoes like your mom does or try a new recipe (and weve got a good one ), if youre going to brine the turkey or not so much. In … [+98 chars]"
the-new-york-times,The New York Times,CAITLIN DICKERSON and ALYSSA SCHUKAR,"Hazing, Humiliation, Terror: Working While Female in Federal Prison",Inmates expose themselves and threaten rape. Male guards let them do it. Women who complain are ‘pretty much blackballed.’,https://www.nytimes.com/2018/11/17/us/prison-sexual-harassment-women.html,https://static01.nyt.com/images/2018/09/24/us/00metooprisons-01/merlin_139550751_6011b3c6-5894-4f01-8c95-48e6090d79bf-facebookJumbo.jpg,2018-11-17T10:00:06Z,"Its a male-dominated world. Its a chauvinistic world, said Joey Rojas, a prison union organizer who helped bring the Coleman lawsuit, adding that men who support female colleagues can be overshadowed by those who do not. A lot of men think women dont belong i… [+1816 chars]"
the-new-york-times,The New York Times,THE ASSOCIATED PRESS,"Argentine Submarine That Vanished With 44 Aboard Is Found, Navy Says","A commemoration Thursday in Mar del Plata, Argentina, for the crew of the San Juan, a year after the submarine went missing. The Argentine Navy said Saturday that the vessel had been found.",https://www.nytimes.com/2018/11/17/world/americas/argentina-submarine-found.html,https://static01.nyt.com/images/2018/11/17/autossell/17Submarine/merlin_146899215_93a7d1f8-156d-4e2e-818f-d8064fdcadca-facebookJumbo.jpg,2018-11-17T05:44:53Z,"President Mauricio Macri observed the anniversary by saying the families should not feel alone, and he delivered an absolute and nonnegotiable commitment to find the truth. Mr. Macri had promised a full investigation into the loss of the submarine. The federa… [+1006 chars]"
the-new-york-times,The New York Times,RICHARD D. KAHLENBERG,A School Strike That Never Quite Ended,Members of City Council Against Poverty visit the second-grade classroom of Martin Goldberg at P.S. 87 in the Ocean Hill-Brownsville School District in 1968.,https://www.nytimes.com/2018/11/17/opinion/teachers-strike-liberals-ocean-hill-brownsville.html,https://static01.nyt.com/images/2018/11/17/opinion/17KAHLENBERG/17KAHLENBERG-facebookJumbo.jpg,2018-11-17T16:30:04Z,"Instead, to improve teacher diversity, Shanker worked hard to unionize teacher aides and to negotiate a stipend for them to go back to school, get their college degrees and become teachers themselves. Over time, more than 8,000 paraprofessionals became teache… [+3879 chars]"
the-new-york-times,The New York Times,ELIZABETH DIAS,"Evangelicals, Looking to 2020, Face the Limits of Their Base","Ralph Reed, founder of the Faith and Freedom Coalition, at a Trump rally in October 2016. “Social conservatives need to maximize turnout from the base and expand the map by stressing the softer side of the faith agenda,” he said.",https://www.nytimes.com/2018/11/17/us/politics/evangelicals-election-2020.html,https://static01.nyt.com/images/2018/11/18/us/politics/18evangelicals1/18evangelicals1-facebookJumbo.jpg,2018-11-17T10:00:07Z,"In Florida, where a dramatic recount is playing out in the Senate race, white evangelicals increased their share of the electorate, from 21 percent in 2016 to 29 percent this year, according to exit polls, and their share also increased in Missouri and Indian… [+1929 chars]"
the-new-york-times,The New York Times,"MIKE McINTIRE, MICHAEL WINES and ALAN BLINDER",America’s Election Grid Remains a Patchwork of Vulnerabilities,"The midterms showed that there aren’t enough qualified poll workers and that accusations of political manipulation persist. Still, the situation has improved since Bush v. Gore.",https://www.nytimes.com/2018/11/17/us/usa-voting-system-elections.html,https://static01.nyt.com/images/2018/11/18/us/18voting1-print/16voting1-facebookJumbo.jpg,2018-11-17T18:14:31Z,"I think the law did what it was intended to do, said Johnny Dunlap, the Democratic Party chairman in Kansass Ford County, and that was to discourage people from voting. With the nation polarized along party lines and many contests fiercely fought, tight races… [+1410 chars]"
the-new-york-times,The New York Times,BRET STEPHENS,How Plato Foresaw Facebook’s Foibles,Mark Zuckerberg testifies before the House Energy and Commerce Committee in Washington in April.,https://www.nytimes.com/2018/11/16/opinion/facebook-zuckerberg-investigation-election.html,https://static01.nyt.com/images/2018/11/16/opinion/16stephensWeb/16stephensWeb-facebookJumbo.jpg,2018-11-17T01:52:33Z,"Part of the reason is that we tend to forget that technology is only as good as the people who use it. We want it to elevate us; we tend to degrade it. In a better world, Twitter might have been a digital billboard of ideas and conversation ennobling the publ… [+2452 chars]"
the-new-york-times,The New York Times,BONNIE TSUI,"Check In: Hotel Review: In San Francisco, Rooms With a View",The Lodge at the Presidio occupies a restored 1897 brick Colonial Revival barracks building that housed successive waves of soldiers throughout much of the 20th century.,https://www.nytimes.com/2018/11/17/travel/hotel-review-presidio-san-francisco.html,https://static01.nyt.com/images/2018/11/18/travel/18checkin-presidio1/18checkin-presidio1-facebookJumbo.jpg,2018-11-17T10:00:05Z,"Rates From $275 a night. The Basics Opened in late June, the Lodge at the Presidio has the unusual perk of having a San Francisco address in the heart of a 1,500-acre national park the Presidio, an iconic former army post, now home to miles of forested hiking… [+1840 chars]"
the-new-york-times,The New York Times,LYNN FREEHILL-MAYE,"Check In: Hotel Review: In Nashville, Time Traveling to the 70s","The Fairlane Hotel, set in a converted bank building, pays homage to its past without taking it too seriously.",https://www.nytimes.com/2018/11/17/travel/hotel-review-nashville-fairlane.html,https://static01.nyt.com/images/2018/11/25/travel/25checkin-fairlane1/25checkin-fairlane1-facebookJumbo.jpg,2018-11-17T10:00:05Z,"Rates Rooms from $259. The Basics The Fairlane occupies a former bank building in downtown Nashville that dates back to 1973, so perhaps it is not a total surprise that when the New York design team of Reunion Goods &amp; Services converted the space into an … [+980 chars]"
the-new-york-times,The New York Times,BRYAN BORZYKOWSKI,"Sharing It: When It’s Time for Giving, Some People Circle Around","Amy Rowland, center, a founder of the giving circle One State at a Time, at an election night event in Brooklyn with her daughter, Isabel. Her group was raising funds to increase the number of Democrats in the Michigan state legislature.",https://www.nytimes.com/2018/11/17/business/giving-circles-nonprofits-political-campaigns.html,https://static01.nyt.com/images/2018/11/18/autossell/18give-1/18give-1-facebookJumbo.jpg,2018-11-17T07:00:08Z,"Ms. Rossmans circle has an initial meeting in October, when about 40 people gather to hear a speaker discuss a community-related topic. Members have until mid-November to suggest recipients. Ms. Rossman asks each of those organizations to submit a request out… [+1355 chars]"
the-new-york-times,The New York Times,TAMMY LaGORCE,The Long-Term Cost When Graduates Move Back Home,"Emma Olcott, left, helps a roommate moving into their Manhattan apartment. After college, Emma moved in with her parents for a year while she worked.",https://www.nytimes.com/2018/11/17/business/the-long-term-cost-when-graduates-move-back-home.html,https://static01.nyt.com/images/2018/11/18/autossell/18liftoff/merlin_145656516_b7473551-7f89-4244-991e-50ff9f1d12f3-facebookJumbo.jpg,2018-11-17T07:00:09Z,"When you live with your parents, you get comfortable having someone else do your laundry and cook your meals, and you might not feel compelled to move out, she said. You might wait to find the perfect job instead of taking one that could lead you in an unexpe… [+1673 chars]"
the-new-york-times,The New York Times,WENDY MACNAUGHTON,Meanwhile: How Californians Are Breathing in the ‘New Abnormal’ of Epic Fires,An illustrated look at the face masks that are now everywhere on the streets of San Francisco and other smoke-ridden cities.,https://www.nytimes.com/2018/11/17/business/smoke-mask-california-fire-air-quality.html,https://static01.nyt.com/images/2018/11/17/business/17meanwhile-image1/17meanwhile-image1-facebookJumbo.jpg,2018-11-17T17:56:31Z,meanwhile An illustrated look at the face masks that are now everywhere on the streets of San Francisco and other smoke-ridden cities.
the-new-york-times,The New York Times,NA,TEXAS: Ousted Gay Councilman Says Blackmailed With Naked Photos...,"Cross Coburn said he was targeted by voters in Grove, Tex., because of his sexuality. Now he’s challenging the validity of signatures on the petition that led to a recall election.",https://www.nytimes.com/2018/11/17/us/gay-councilman-election-recall-texas.html,https://static01.nyt.com/images/2018/11/17/us/17xp-groves/17xp-groves-facebookJumbo.jpg,2018-11-17T14:37:38Z,"According to Mr. Coburn, Mr. Bailey indicated that he could choose to resign, or that the city could initiate an unspecified investigation. Days later, the mayor directly asked Mr. Coburn if he would resign. He said no. Soon Mr. Coburn started getting calls f… [+1012 chars]"
the-new-york-times,The New York Times,AUSTIN RAMZY,Hong Kong Dispatch: A Rural Patch of Hong Kong Where Rare Birds Sing and Developers Circle,A bucolic corner of Hong Kong attracts bird-watchers and bicyclists eager to escape the crowds. But the area is increasingly attractive to developers.,https://www.nytimes.com/2018/11/17/world/asia/hong-kong-wetlands-mai-po-nam-sang-wai.html,https://static01.nyt.com/images/2018/11/18/world/18hongkong-wetlands/00hongkong-wetlands-1-facebookJumbo.jpg,2018-11-17T10:00:06Z,"But other areas nearby, like Nam Sang Wai, have less concrete protections. The most recent development proposal in Nam Sang Wai would have included apartments for 6,500 people. The developer, a joint venture between a family that has long owned the land and H… [+662 chars]"
the-american-conservative,The American Conservative,Daniel Larison,‘A Truly Spectacular Ally’: Trump’s Saudi First Foreign Policy,"He grossly exaggerates the importance of Saudi Arabia for our economy, and then considers them a ""truly spectacular"" ally because of the exaggerated role he has invented in his own mind.",https://www.theamericanconservative.com/larison/a-truly-spectacular-ally-trumps-saudi-first-foreign-policy/,https://www.theamericanconservative.com/wp-content/uploads/2018/01/trump-saudi-king-salman-sword.jpg,2018-11-17T18:16:15Z,"Mohammed bin Salman’s responsibility for the Khashoggi murder is getting harder and harder for Trump to deny: The CIA has concluded that Saudi Crown Prince Mohammed bin Salman ordered the assassination of journalist Jamal Khashoggi in Istanbul last month, con… [+3000 chars]"
the-american-conservative,The American Conservative,Alan Greenblatt,“Tough on Crime” Comes Out for Sentencing Reform,It's one flip-flop we can be thankful for.,https://www.theamericanconservative.com/articles/tough-on-crime-comes-out-for-sentencing-reform/,https://www.theamericanconservative.com/wp-content/uploads/2018/11/trump-prison-reform.jpg,2018-11-17T00:44:53Z,"The election of Donald Trump looked like it would end momentum toward criminal justice reform. But as with many predictions about his presidency, this turned out to be wrong. Criminal justice reform is a complicated subject, but its based on some simple ideas… [+20376 chars]"
the-american-conservative,The American Conservative,Rod Dreher,Pope Francis: ‘The Face Of The Scandal’,"Prominent priest: 'After Baltimore, the Pope owns this'",https://www.theamericanconservative.com/dreher/cupich-wuerl-pope-francis-usccb-face-of-the-scandal/,https://www.theamericanconservative.com/wp-content/uploads/2018/10/shutterstock_216620620.jpg,2018-11-17T14:56:28Z,"Great reporting by Ed Condon of Catholic News Agency, who reveals that close Francis allies Cardinals Blase Cupich and Donald Wuerl collaborated on a plan to shunt the laity aside in investigating dirty bishops. Excerpt: Cupich submitted the plan Tuesday to l… [+7860 chars]"
the-american-conservative,The American Conservative,Rod Dreher,A Deal For Social Conservatives?,Short-term Congressional losses for two more Supreme Court justices. Works for me,https://www.theamericanconservative.com/dreher/a-deal-for-social-conservatives/,https://www.theamericanconservative.com/wp-content/uploads/2018/10/GRASSLEYkavanaugh.jpg,2018-11-17T15:51:24Z,"Elizabeth Dias of the NYT writes today about the political future of social and religious conservatives, after the recent elections. This part jumped out at me: In a divided Congress, social conservatives have little hope of advancing their legislative priori… [+3279 chars]"
the-american-conservative,The American Conservative,Rod Dreher,Legatus Withholding 2019 Vatican Tithe,"National Catholic business leaders group refuses to collect annual gift to Rome, pending reform",https://www.theamericanconservative.com/dreher/legatus-withholding-2018-vatican-tithe/,http://www.theamericanconservative.com/wp-content/uploads/2018/11/Screen-Shot-2018-11-17-at-5.39.31-PM.png,2018-11-17T23:40:18Z,"Legatus is a national organization for Catholic business leaders. On November 16, its founder and CEO, Thomas Monaghan, sent this out to the membership: Dear fellow members, On September 6th, I wrote you on behalf of the Board of Governors to share with you t… [+1718 chars]"
abc-news,ABC News,NA,"Facebook CEO Mark Zuckerberg and Sheryl Sandberg under fire over planted stories, Russian meddling - ABC News","ABC News Facebook CEO Mark Zuckerberg and Sheryl Sandberg under fire over planted stories, Russian meddling ABC News Facebook CEO Mark Zuckerberg hunkered down and attempted to defend his leadership of the social media giant amid reporting that detailed how t…",https://abcnews.go.com/Business/facebook-ceo-mark-zuckerberg-sheryl-sandberg-fire-mishandling/story?id%3D59220948,NA,2018-11-16T01:43:00Z,NA
abc-news,ABC News,NA,"Julian Assange, WikiLeaks founder, appears to have 'been charged' in federal court - ABC News","ABC News Julian Assange, WikiLeaks founder, appears to have 'been charged' in federal court ABC News WikiLeaks founder Julian Assange appears to have “been charged” with a federal crime, according to newly discovered court documents filed by federal prosecuto…",https://abcnews.go.com/Politics/julian-assange-wikileaks-founder-appears-charged-federal-court/story?id%3D59240203,NA,2018-11-16T13:59:19Z,NA
abc-news,ABC News,NA,Cold moves in as snowstorm moves out of Northeast - ABC News,"ABC News Cold moves in as snowstorm moves out of Northeast ABC News There are seven states in the Northeast still under winter storm warnings or winter weather advisories one day after a nor'easter snarled traffic, cancelled flights and even left kids strande…",https://abcnews.go.com/US/cold-moves-snowstorm-moves-northeast/story?id%3D59239201,NA,2018-11-16T12:28:00Z,NA
abc-news,ABC News,Cheyenne Haslett,"White House must restore CNN reporter's press pass, judge rules",A federal judge on Friday ordered the Trump White House to immediately restore the press pass of CNN Chief White House Correspondent Jim Acosta as the case progresses.,https://abcnews.go.com/Politics/judge-rules-white-house-restore-cnn-reporter-jim/story?id=59243203,https://s.abcnews.com/images/Politics/jim-acosta-cnn-after-ruling-01-rtr-jc-181116_hpMain_16x9_992.jpg,2018-11-16T15:46:20Z,A federal judge on Friday ordered the Trump White House to immediately restore the press pass of CNN Chief White House Correspondent Jim Acosta as the case progresses after the network filed a lawsuit suit claiming that revoking it violated the First Amendmen… [+2554 chars]
abc-news,ABC News,Katherine Faulders and John Santucci,Trump met with legal team over 3 days to discuss responses to Mueller's questions,"The president met with his legal team to discuss his written responses to special counsel Robert Mueller’s questions, sources familiar with the matter told ABC News.",https://abcnews.go.com/Politics/trump-met-legal-team-days-discuss-responses-questions/story?id=59233480,https://s.abcnews.com/images/Politics/Trump-1-ap-er-181115_hpMain_16x9_992.jpg,2018-11-16T03:23:03Z,"Over three days this week, President Donald Trump met with his legal team to discuss his written responses to special counsel Robert Muellers questions, sources familiar with the matter told ABC News. The questions center on alleged Russia n meddling during t… [+1609 chars]"
abc-news,ABC News,Morgan Winsor,Social media makes light of heavy snowstorm and nightmare commute,"A pre-winter snow storm caught commuters off-guard in the tri-state area Thursday evening, bringing icy roadways to a standstill and paralyzing mass transit.",https://abcnews.go.com/US/social-media-makes-light-heavy-snowstorm-nightmare-commute/story?id=59243098,https://s.abcnews.com/images/US/port-authority-nj-transit-commuters-gty-jef-181116_hpMain_16x9_992.jpg,2018-11-16T18:53:19Z,"A pre-winter snowstorm caught commuters off-guard in the tri-state area Thursday evening, bringing icy roadways to a standstill and paralyzing mass transit. Car accidents and bridge closures during rush hour snarled traffic coming in and out of New York City,… [+2883 chars]"
abc-news,ABC News,The Associated Press,Oscar winner for 'Butch Cassidy' has died,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Entertainment/wireStory/william-goldman-oscar-winner-butch-cassidy-died-59245094,https://s.abcnews.com/images/Entertainment/WireAP_3d2996ce61594cd79b259d2c74c4295f_16x9_992.jpg,2018-11-16T16:14:24Z,"William Goldman, the Oscar-winning screenwriter and Hollywood wise man who won Academy Awards for ""Butch Cassidy and the Sundance Kid"" and ""All the President's Men"" and summed up the mystery of making a box office hit by declaring ""Nobody knows anything,"" has… [+4547 chars]"
abc-news,ABC News,Conor Finnegan and Luis Martinez,North Korea announces weapons test; will release detained American,"North Korea announced that its leader Kim Jong Un observed a “successful” and “highly significant” test of an “ultramodern tactical weapon,” according to state media.",https://abcnews.go.com/Politics/north-korea-announces-weapons-test-pending-release-detained/story?id=59243101,https://s.abcnews.com/images/International/north-korea-weapon-test-01-ap-jc-181116_hpMain_16x9_992.jpg,2018-11-16T16:34:45Z,"North Korea announced that its leader Kim Jong Un observed a successful and highly significant test of an ultramodern tactical weapon, according to state media Friday. Interested in North Korea? Add North Korea as an interest to stay up to date on the latest … [+3368 chars]"
abc-news,ABC News,The Associated Press,DeVos proposes overhaul to campus sexual misconduct rules,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Politics/wireStory/devos-proposes-overhaul-campus-sexual-misconduct-rules-59242783,NA,2018-11-16T14:46:15Z,"Interested in Donald Trump? Add Donald Trump as an interest to stay up to date on the latest Donald Trump news, video, and analysis from ABC News. Education Secretary Betsy DeVos is proposing a major overhaul to the way colleges handle complaints of sexual mi… [+731 chars]"
abc-news,ABC News,Bopha Phorn,Florida teen accused of killing mom over a bad grade charged as adult with murder,The Florida boy who has been accused of killing his mother over an argument about his school grade has been charged with murder as an adult.,https://abcnews.go.com/US/florida-boy-accused-killing-mother-charged-murder-adult/story?id=59248370,NA,2018-11-16T21:58:59Z,"A Florida teenager accused of killing his mother over an argument about his school grade has been charged as an adult with first-degree murder. A Volusia grand jury indicted Gregory Ramos, 15, this week on one count of first degree murder -- a crime that coul… [+2602 chars]"
abc-news,ABC News,The Associated Press,Trump says he should have gone to Arlington on Veterans Day,"Get breaking national and world news, broadcast video coverage, and exclusive interviews. Find the top news online at ABC news.",https://abcnews.go.com/Politics/wireStory/trump-arlington-veterans-day-59253399,https://s.abcnews.com/images/Politics/Trump-1-ap-er-181115_hpMain_16x9_992.jpg,2018-11-16T22:30:19Z,"Interested in Donald Trump? Add Donald Trump as an interest to stay up to date on the latest Donald Trump news, video, and analysis from ABC News. President Donald Trump says he should have visited Arlington National Cemetery to commemorate Veterans Day a tra… [+618 chars]"
abc-news,ABC News,Soo Youn,Facebook CEO Mark Zuckerberg under fire over mishandling Russian meddling,Facebook CEO Mark Zuckerberg and Sheryl Sandberg defended themselves after Wednesday's NYT report.,https://abcnews.go.com/Business/facebook-ceo-mark-zuckerberg-sheryl-sandberg-fire-mishandling/story?id=59220948,https://s.abcnews.com/images/Technology/mark-zuckerberg-gty-rc-180726_hpMain_5_16x9_992.jpg,2018-11-16T01:48:56Z,Facebook CEO Mark Zuckerberg hunkered down and attempted to defend his leadership of the social media giant amid reporting that detailed how the company failed to effectively combat fake news and Russian political meddling. Interested in Facebook? Add Faceboo… [+4816 chars]
abc-news,ABC News,Leah La Rosa,Man still missing after disappearing from 49ers game Monday night,Ian Powers was last seen leaving Levi's stadium.,https://abcnews.go.com/US/man-missing-disappearing-san-francisco-49ers-game-monday/story?id=59245095,NA,2018-11-16T19:19:42Z,"Authorities are calling on the publics help in finding a man who disappeared after a San Francisco 49ers home game on Monday. Ian Powers, 32, was last seen at the 49ers game at Levi's Stadium, which he attended with his girlfriend. During the fourth quarter, … [+1716 chars]"
abc-news,ABC News,Alexander Mallin,President Trump says he has finished answering questions from special counsel,President Trump claims he has finished answering written questions from special counsel Robert Mueller's office.,https://abcnews.go.com/Politics/trump-finished-answering-muellers-questions-submitted/story?id=59248079,https://s.abcnews.com/images/Politics/donald-trump-this-week-02-ap-jc-181110_hpMain_16x9_992.jpg,2018-11-16T19:07:03Z,"President Donald Trump said Friday he has finished his written answers to special counsel Robert Mueller for the investigation into Russian interference in the 2016 election, but told reporters he has yet to submit the answers to Mueller's office. Interested … [+2076 chars]"
abc-news,ABC News,The Associated Press,US negotiating possible resolution in Russian agent case,"New court papers reveal that a woman accused of being a Russian agent is in negotiations with federal prosecutors about a ""potential resolution"" to her case",https://abcnews.go.com/Politics/wireStory/us-negotiating-resolution-russian-agent-case-59248311,https://s.abcnews.com/images/Politics/WireAP_29319040d2474fb9a59ada6d8c42d304_16x9_992.jpg,2018-11-16T18:38:00Z,"Interested in Russia? Add Russia as an interest to stay up to date on the latest Russia news, video, and analysis from ABC News. New court papers reveal that a woman accused of being a Russia n agent is in negotiations with federal prosecutors about a ""potent… [+691 chars]"
abc-news,ABC News,Max Golembo,Cold moves in as snowstorm moves out of Northeast,The Northeast was snarled by an early snowstorm on Thursday.,https://abcnews.go.com/US/cold-moves-snowstorm-moves-northeast/story?id=59239201,https://s.abcnews.com/images/US/snow-shovel-ap-mo-20181116_hpMain_16x9_992.jpg,2018-11-16T12:33:56Z,"There are seven states in the Northeast still under winter storm warnings or winter weather advisories one day after a nor'easter snarled traffic, cancelled flights and even left kids stranded at school. There were more than 377,000 customers without power ac… [+2245 chars]"
abc-news,ABC News,Julia Macfarlane,UK's embattled prime minister fights for her job amid mounting Brexit rebellion,"Theresa May's fighting for her political life ""with every fiber of [her] being.""",https://abcnews.go.com/International/uks-embattled-prime-minister-fights-job-amid-mounting/story?id=59239235,https://s.abcnews.com/images/International/theresa-may-brexit-ap-mo-20181116_hpMain_16x9_992.jpg,2018-11-16T12:06:09Z,"Britain's embattled Prime Minister said she's fighting for her political life ""with every fiber of my being"" as dozens of Conservative MPs declared they have no confidence in her leadership. Interested in Brexit? Add Brexit as an interest to stay up to date o… [+4278 chars]"
